country,year,energy_type,production_(gwh),installed_capacity_(mw),investments_(usd),population,gdp,energy_consumption,co2_emissions,renewable_energy_jobs,average_annual_temperature,annual_rainfall,solar_irradiance,wind_speed,hydro_potential,geothermal_potential,biomass_availability,energy_storage_capacity,electricity_prices,urbanization_rate,industrialization_rate,proportion_of_energy_from_renewables
Russia,2015,Geothermal,12447.341101616872,8368.437929143556,2695392922.1196537,845763925,181209692178483.4,226335.31441541752,967594.1481716352,270496,2.0289232180636354,1893.8701131108476,108.67817316200872,9.486199111514138,39.75704554265017,43.70995464140445,70.98122917477157,182.5326328684172,0.1482479533185803,84.96747433507666,42.08390768766653,58.174407217047055
Russia,2016,Solar,72916.5252324871,41274.30290976875,3909255356.839899,466373876,7413619953514.481,739606.0072762414,154393.3685996345,657659,17.1194614491099,323.8026427657418,117.85004286210798,1.865554991829804,38.048914674092416,72.80718593605344,83.57075885880369,731.7558296527825,0.1083808936194307,42.59773677089701,81.7273404149118,8.46326055280281
USA,2005,Solar,17283.895339350307,40449.324459668205,8800618281.78184,979671777,179341243310012.8,436550.63652108784,937635.9721511438,888859,17.186780804776657,2282.717684263769,238.1832879975776,7.37594496467527,80.99689180637239,8.962767550189144,26.08250516052417,760.5440595406185,0.3831723454903455,93.01393900131168,46.81087197996759,61.97076156988681
Germany,2013,Geothermal,87528.49226635908,17529.71850894385,3898053673.985093,62090422,130426447439311.6,461247.3918924812,281672.1263823828,328050,14.60007027052949,1771.0155985388594,266.80423730189386,1.615894170693967,5.786919845802874,69.23025850333978,40.22853072879295,358.8463909522736,0.213115948901346,21.888989101497813,22.997009384264555,29.688860369128463
Australia,2016,Geothermal,22341.334984613008,12648.396508739675,3888844919.024548,621856987,107631110874952.48,619026.2013245285,96243.96043276571,615460,-2.1119471088441,1775.0082585432926,276.82078574507534,9.713391007846308,77.53174428518103,77.56338223597001,92.24699743338914,331.95823616775795,0.3861383774151072,73.4640988252172,94.56744525409042,64.06893191425286
Brazil,2021,Solar,21960.24785331923,42966.90577445328,5342379913.21033,512806537,176980599415396.78,838710.8847472244,521805.1645030128,978174,15.129556417370097,1278.6295915266703,133.50361351564453,13.59179093714394,68.29406264484841,88.88408146855728,59.49151751735777,407.5153980924096,0.1279753773863273,0.9331872767024852,52.37409183810937,23.712566329543883
India,2018,Solar,67261.30775577217,43166.371970387234,287191823.0346038,1475528584,151456593496133.3,649406.3843666511,692568.4104543476,207396,-7.786959681462776,346.17547431560445,129.6247276512132,13.070946755390333,93.94004006351622,4.68527869683083,23.367751357869217,221.4305549750011,0.4780962730773752,24.91766135013433,98.8760242677113,3.199774022951462
China,2022,Biomass,68550.3974077016,6132.639130900278,2202916323.6862564,864758359,130202512428602.0,658260.9089381082,971047.6006206492,877144,22.690993481057504,576.3482360398203,226.5869447329025,14.903633704623331,23.158325704574978,59.77581893776656,63.30020737796668,907.574350710591,0.1900008691603589,11.619973488347302,49.4040516247872,56.359466539681215
China,2014,Solar,90881.83567175236,7953.024037447124,7547243.395237905,456272719,177873169053096.62,34672.53967729636,781469.7156188394,856508,22.922611280439767,2863.6938594879657,211.84059123861613,9.425766550716538,61.42469923432511,11.529052472438506,94.18836596303564,303.268015631817,0.0530601898067752,77.98945088053979,28.67886534898369,64.52268936542187
USA,2012,Wind,63508.935732146216,6909.208702793613,619525356.6280282,1412533980,73435427317889.2,616537.7219525642,478007.8895785484,446405,-5.796438985674798,1129.272531923456,271.66076305640246,7.719099192026636,54.9112056793064,36.016804554105455,68.89899721878308,823.592947521774,0.1403131736299824,69.62621155528662,1.0418063518365384,60.097211616783774
China,2011,Geothermal,71410.18796268827,34825.77261716172,8457553920.189397,1041795774,53343300396609.984,332747.476000546,915389.8387203072,213446,4.051095614724179,982.278351813618,195.62213545767145,0.9976993814886576,86.52116614697864,7.990578432993822,79.67255694478251,468.46486149157226,0.2777915520884532,9.703126488014002,33.94388659426957,69.93618430145793
France,2008,Wind,90589.3346008636,24891.60852555504,2102380427.4537072,496622559,49009827979063.24,121346.13822821766,461616.57298425504,317466,4.199912015657063,422.6998483761589,216.93921414193187,2.622244055026406,4.297160785547815,37.07491241427167,56.95400585859788,519.0195895498225,0.0896820969164507,33.03010480654217,67.93391003347767,28.32661643855665
USA,2011,Solar,36501.43367264808,4112.545099402631,9984612354.95044,1270219327,131194181151201.08,874343.2817057484,255348.6481518176,688073,14.650301647661731,2260.521156922411,209.4837726197235,8.066478817257954,39.94348751440443,86.30116047302538,9.027631382803358,624.8916128286656,0.4708246502011402,6.807479358530988,50.04793383206896,90.59935062339972
Brazil,2023,Wind,21554.89565493577,47817.36288442388,5906474965.689811,437488747,118138359835189.22,770756.6689980727,118400.66524781464,546850,23.915775288607044,2987.5399730231943,262.3875809653214,7.333597164564493,47.507627732236166,22.70527708634337,73.16364761157934,81.24706934570294,0.1101345834636283,37.05608957530031,86.67780684716946,3.835384060908631
Russia,2022,Solar,1099.979753665115,1324.5038022809654,1180169143.2207253,338947170,180665146523758.9,124419.79802672466,427898.493635134,384024,-1.4881071530043162,2592.6193493758838,248.53709273600356,3.891798603027476,22.96575149647193,65.53415588283714,51.29495576212613,795.1953004454526,0.4967186325918105,5.57854273355185,47.18983818641887,87.73572795441298
Germany,2018,Wind,9700.93071729134,39229.28209299709,532247902.062149,1445377306,129231592057407.66,58455.1919983451,687268.6983865713,600876,34.18295630757581,2830.372829248744,216.9114545354009,4.368670783621425,3.07631760985434,38.93104421443125,94.57706918258108,30.50452202292838,0.4254027130046788,89.86824325791433,40.58100726844474,74.48937218304447
USA,2004,Wind,54159.84837093992,32795.518437521736,8593507998.11032,1016357696,112652653031597.72,934525.6616083324,466246.06424257753,293857,1.8508156356843093,952.7605758247915,249.9853456204576,13.698823666543342,83.400514442995,23.187047567614595,5.270789773026696,571.2975641106808,0.2656652200754755,15.193338314285556,54.64591194479067,57.01407214774732
Brazil,2006,Hydro,30432.674691648957,35180.42554028739,2721380251.6111846,1422680909,185851278322630.62,430145.92481660977,249423.38989219844,917437,15.427554483317056,2446.256962335489,109.00150200827818,8.789238151724666,30.605239807792618,80.26410966105605,83.34826524487006,920.0315782304956,0.2680435411346753,85.35955058153985,78.41761975199081,65.95828839918019
Brazil,2023,Geothermal,66411.38221934182,23877.1635520431,439682120.3933875,170061968,124531693002781.58,179056.68328280255,503536.6675490041,500685,18.06831776372879,2585.6244657876423,189.95091059116496,8.842935277214764,62.939875018005495,1.3290771375104593,37.12688762353653,483.5545944727735,0.4364387353182862,45.92180452305885,28.33850929937024,21.675198955410792
India,2021,Biomass,71809.96826021734,18441.25552906937,2209650738.28866,283096789,146555131935330.72,277141.21842141123,881047.2655970923,550042,6.292841159221506,1780.1662346500973,155.00528033313202,12.84816815901728,54.32279730823032,60.86543940135758,25.54713660279876,624.8165448498273,0.2199288862288511,38.25175085227382,87.1419087084391,79.29529910755524
Japan,2000,Geothermal,13125.61683114528,38882.46674513993,5680587537.148604,898232048,57697466433576.734,941555.5644455972,542695.8006857376,16745,21.134758388933687,668.2265831126238,216.15759205106244,4.519792099887489,93.23375597921914,45.66171917065456,7.0209514050642685,188.34471579892724,0.3199494703526121,37.57743524927505,10.474050052519768,1.0136539802052202
France,2007,Geothermal,44624.716909985465,14449.56514115965,2100778891.9393344,1410155160,184492738011754.56,919536.2481153952,912046.9857211058,250156,8.945280153943582,1603.0651430418468,154.45847456331973,14.551553250602346,37.2885046254505,81.94319174568096,30.230195174392996,903.6653518094944,0.3065422895694565,97.53287486248809,17.74404873006071,53.59243141048648
Australia,2010,Hydro,50710.535115772414,12721.361727203604,6990764754.951558,524970939,13189917712324.03,54628.10458521746,742374.9307230762,377144,33.93172477663651,2305.978558996451,258.48528924321107,3.1153185187085386,20.551241227800475,0.8374814103552897,19.51625358961273,756.1738652971829,0.1823549521440005,51.60107202522991,31.63763482580082,30.012312692368013
Canada,2014,Solar,4837.975819272577,24652.64614419284,9403072975.152342,358894911,195480936042425.56,966933.4622636386,968653.7988898172,552710,14.089833854212124,2372.5832953213644,275.527899389532,14.804154019899142,91.0836135958768,74.29148430842524,63.846207227307694,950.4020444130688,0.3424942666004738,2.220767577588345,86.87670284893255,31.739311366368984
Canada,2022,Geothermal,38618.09378148244,16778.484672344726,8883313669.356697,456129019,170688786013193.22,19534.419389319173,621066.9260902605,482706,-9.65151037437715,2488.8670839483893,126.69220741659764,7.495320692372379,23.551454832120758,54.28402815386588,93.58201742526504,350.66079155333205,0.3861576214504442,24.9853498721096,85.29158781795032,92.5054629754375
France,2016,Geothermal,7518.321077597157,20430.396102874605,6206818888.193408,798529136,142275874147028.53,116303.52233505534,922277.249504312,365926,34.75268665698334,2988.668757434287,180.37943660258608,14.361936348149538,72.14090768595696,58.68702933255855,73.21668977458958,331.49487525931505,0.2108776016963681,57.12451877246896,0.1302764653488664,35.22773770512783
Germany,2008,Biomass,21998.24546600883,2794.5427138155887,6530116811.590175,883557349,44064608922216.35,139182.23106513475,46826.48855367576,697610,36.5603447654835,635.6001982651948,207.79888386005356,2.489869538964786,49.50802800510735,83.63211712544101,68.44892791473592,905.5921687015943,0.2243408051077074,69.68044264406227,59.77849903336857,37.99431416419075
Brazil,2019,Wind,95716.16844362504,14086.672797112353,9931795984.08143,1162718741,98466646328506.38,714069.2674222313,467545.2928767104,834165,8.70039982638096,2260.12433781658,197.11077217622244,10.126654473148667,32.73031931687952,96.6816384631713,36.61645671031697,674.3710842549634,0.3067622091112401,47.661838759026566,70.54890297660322,10.12812763519304
China,2023,Hydro,44913.82272903033,38315.48862930426,6317056043.157052,812735737,174579232466830.84,500281.742473352,680245.0166414643,523100,-4.535848188453469,2981.1440710877887,223.32966862276965,8.680356192876511,35.17545278481974,44.27863305383515,87.6678015186605,316.2870229942908,0.2983367614131589,3.566627732865235,26.24933075758613,37.2693166257821
Germany,2016,Solar,62929.11525270397,29316.810997026867,8350796636.45125,836436419,51452840005218.76,334664.7880204705,262776.8207530087,859937,21.94271501088365,811.4384882526758,228.34367757580424,9.66452698240326,62.56809794135827,87.32809478535916,42.55033351928337,430.8251425750353,0.2180396427944241,32.962329391903054,93.33605228383088,16.186822506387355
Germany,2005,Solar,47168.3408194077,7705.691426052192,9774620287.321428,556355283,78332503194784.69,141500.80348026872,585824.6246097655,212010,16.963438932566824,211.4780558098466,113.5728793844083,3.3704036259603,23.14529189859069,65.39901891922776,91.55200674865958,907.8962660421928,0.3027794887078745,99.17159295715388,71.44357711966248,38.89444106159659
China,2023,Geothermal,7446.833467830416,33581.959327866454,11266523.943037774,329834369,154715296727580.56,632522.5044079414,811210.4927578338,452235,5.812735066020721,224.69882663440245,279.3983933639545,9.30232220220023,64.12355582426748,90.51796361186592,7.523400951778525,433.4675076780787,0.3641376029000662,19.33968226384938,89.61948987172666,27.130451439645636
France,2018,Solar,54737.93993263365,23405.411602016116,7450906601.101925,90037388,172056285282473.22,971754.629751836,807691.5954766321,835032,30.84755397935488,2498.1497214017027,100.494037788442,1.4811809315702795,84.52649519061761,28.14896803400157,47.888877082597695,409.5668943322511,0.4150396138901555,14.697286595882684,60.82456229887752,25.126381064043013
Australia,2019,Geothermal,69585.50328686756,35043.816550275544,4261572387.6980553,973774874,79114019916038.95,19442.20561512512,401813.00253991777,771078,6.3253954903166125,1370.1901155069008,214.8566473144225,9.265009622091505,49.55370101338144,98.76469045116885,82.4315549632995,201.45522933069847,0.2493460494356801,23.336249518681345,45.43036683303559,29.214998723448076
Australia,2002,Geothermal,94378.82920656008,48220.739128206034,2464056171.2499285,170840984,79116219766334.52,623280.4084309414,840135.8109274355,382304,8.707194511883284,2608.591979428217,283.03530039188183,12.207618722703463,33.71353288374422,2.668050014402989,75.87709653463467,342.15229637058536,0.321202991770376,94.47253874068568,33.16521331903125,33.793022187057616
Japan,2009,Wind,1790.75259921328,9442.973576302997,8549407022.610492,610832691,178754916606621.5,858687.0780999215,361706.7828623668,451812,1.394163229656817,2268.00534485668,270.2087045602609,10.265935242814251,5.312090864897612,34.3763819199271,94.8808295780915,938.9393796186732,0.0714985350794141,96.90831057747792,36.55020999317296,75.76261088369792
Russia,2012,Hydro,95252.26077428256,12308.3929302864,8379933483.72915,741823531,2041680911764.978,81402.72758976408,99892.1401106097,145389,4.9572502726119225,247.7440798118679,286.18897744784545,13.966769887423991,28.18454610975546,52.15707508059276,22.374292865410816,167.48533989555418,0.4838594956898462,22.639237110755715,65.32982982971548,7.404441745045132
China,2008,Wind,90641.8418689857,33568.308606557104,757295267.8862565,22244500,157530180230304.2,798682.0663443737,232522.48072092645,625443,37.98510478588916,2620.4910767771958,179.9394847675727,4.180542462066025,16.770664713379002,70.4723216146671,4.703889534084293,601.1626765449885,0.0944842157878537,73.59138263995166,59.913747558251885,59.326145832010766
China,2010,Solar,31085.05393402108,31338.19527989784,2888420122.870125,386753052,149334715673690.9,600508.5753713103,537243.880345503,56460,6.600890508513039,2369.209968955104,110.28015908101985,14.401964561388622,75.59899836248778,47.74918399885978,93.77326471121158,128.94684641144278,0.3304167379428605,52.225594278578704,88.11276041751479,46.75801252997428
Australia,2002,Hydro,4847.655676916,21926.946177006317,3131715113.878287,30738208,68688392165566.48,755189.677919735,851728.5380648668,675626,-4.409512102101001,2244.9369603646023,247.9977459921694,2.2905309991675957,76.3196569056931,3.259378879187391,6.197247614145185,982.9051404188396,0.4303458285611867,95.22958847325236,64.33245952677865,66.77461760304986
